star_name,TSS_tier,ra,dec,sy_pmra,sy_pmdec,tic_id,gaia_dr3_id,hip_name,hd_name,tm_name,gj_name,simbad_name,sy_plx,sy_dist,st_lum,sy_vmag
TIC 125884499,3,69.5524629349,28.21666574849,393.5895202478289,-93.11131078209488,125884499,157915536473892224,null,null,2MASS J04381255+2813001,GJ 3304,G  39-29,75.66627620353817,13.207634925842283,-1.785852166593832,12.55
TIC 408565053,3,69.8505911362,30.35280492897,64.71048759870247,-53.322068123075326,408565053,159010516911729536,null,null,2MASS J04392414+3021100,null,PM J04394+3021,23.06223480798919,43.32096481323242,-1.129377955488313,11.864
TIC 118709972,3,69.98793224034,23.1378831914,101.63475387705022,-55.30738549301776,118709972,146687018788948224,null,null,2MASS J04395709+2308162,null,LP  358-493,23.15742025497623,43.102352142333984,-0.9165556404995926,11.09
TIC 17339419,3,66.03094810209,22.11886822984,110.55785272690656,-43.889716888500814,17339419,145664777917536512,null,null,2MASS J04240740+2207079,null,LP  358-202,21.972393587551636,45.43344497680664,-0.8461845933473868,11.07
TIC 17307733,3,65.45865825706,21.32856498423,123.13486093972742,-226.06843974367595,17307733,145333721838128896,null,null,2MASS J04215005+2119433,GJ 3274,G   8-29,48.41260831898592,20.64598846435547,-1.834311201204731,13.035
TIC 381728201,3,41.0987896167,36.88706005471,205.1280525735241,-185.61999785668252,381728201,141653591996433920,12790,null,2MASS J02442371+3653136,null,G  74-42,20.079948046192637,49.71453857421875,-0.7793049219420789,11.13
TIC 60129274,3,72.88915644339,28.63046808105,93.42706958607708,-62.933971350018425,60129274,155141949672659072,null,HD 30754,2MASS J04513339+2837497,null,HD  30754,30.621617842928075,32.61399841308594,-0.6603699721874567,9.52
TIC 428077890,3,42.43535780083,52.47067075353,79.82826304472154,-78.37830009575967,428077890,452767760065563520,null,null,2MASS J02494448+5228143,null,Gaia DR3 452767760065563520,21.35289894613334,46.780052185058594,-1.2712281076260603,12.47
TIC 301092256,3,35.30141306524,53.56084483214,-275.38870455307404,-40.72433998766669,301092256,455517325107520256,10960,null,2MASS J02211233+5333392,null,BD+52   570,34.404478121739885,29.038339614868164,-0.96414814106742,10.32
TIC 445638121,3,36.29668704046,55.07182482081,188.5954917213197,-217.55593298055447,445638121,455895149094013824,null,null,2MASS J02251118+5504187,null,G 173-55,27.160939727171247,36.86802291870117,-1.397647982704517,11.827
TIC 327338552,3,24.64074718713,44.59043936291,154.98053006096575,104.45742557953542,327338552,350458855931484160,7655,null,2MASS J01383376+4435254,GJ 1040,LP  195-25,24.747984096218545,40.34943008422851,-0.899237160854744,10.74
TIC 327395613,3,25.02566660208,45.59505953631,-24.680051604134466,-62.35296317741846,327395613,350650411472928640,null,null,2MASS J01400616+4535422,null,2MASS J01400616+4535422,28.81865829135597,34.679439544677734,-1.5024761191904088,12.883
TIC 327729815,3,26.3258833828,46.53550883808,387.6197191553855,217.23337641869873,327729815,351045720262686080,8190,null,2MASS J01451820+4632077,null,G 173-18,39.4243443176176,25.336992263793945,-1.3217829361427142,11.536
TIC 292605805,3,32.84236913318,44.11164321279,311.8619150531058,-137.68033186348958,292605805,351781598485715712,null,null,2MASS J02112213+4406421,null,G 133-71,26.705414722806413,37.40167236328125,-1.2071988599804506,11.884
TIC 292277000,3,31.73827472797,45.18449485691,280.827,-458.436,292277000,352649456753106304,9867,null,2MASS J02065718+4511045,GJ 9071 A,G 134-1,51.4705,19.4207,-1.132806150649652,10.239
TIC 292607284,3,32.9301898689,45.76065732115,-277.64616347068477,-115.53363925794687,292607284,353027418172205184,null,null,2MASS J02114328+4545384,null,BD+45   565,25.22874490376467,39.589820861816406,-0.6407231216836524,9.719
TIC 292695579,3,33.29531904897,46.2808630137,-197.12653608293047,3.8205107289141345,292695579,353135513909339776,10335,null,2MASS J02131090+4616511,null,G 134-14,26.878632339145465,37.16779708862305,-0.7850588348552453,10.25
TIC 293066086,3,35.60772723665,47.48883893378,-27.05372698504636,50.77951759256248,293066086,354062574010302208,null,null,2MASS J02222585+4729199,null,StKM 1-258,23.744991122951603,42.04359817504883,-1.0097531117309864,11.57
TIC 301262047,3,35.56130824943,48.33169713083,82.65496563505627,-25.736451439084163,301262047,354479563794608128,null,null,2MASS J02221469+4819541,null,TYC 3298-687-1,21.55007502749943,46.32999801635742,-0.5046692244705844,9.58
TIC 21174957,3,36.41740455254,28.76612417061,168.30360177351412,-95.968730383415,21174957,130938267067432704,11317,null,2MASS J02254015+2845582,GJ 9081,BD+28   413,29.614066937020787,33.705875396728516,-0.5160546701511166,9.07
TIC 77543207,3,42.88834467106,31.16383253727,191.643850790849,-107.56474194499626,77543207,130210321651481728,null,null,2MASS J02513317+3109499,null,LP  298-40,20.105617291313376,49.67329025268555,-0.9892927457826548,11.721
TIC 34576133,3,44.44446919996,29.66146288789,187.48638709944925,-45.21382947383907,34576133,129070265532645888,13806,null,2MASS J02574663+2939411,null,V* BW Ari,24.185425595546004,41.290130615234375,-0.3378774820253773,8.92
TIC 206238582,3,328.28139361379,-12.82802489996,-145.78942903948035,-135.85986818628464,206238582,6840822904599511936,null,null,2MASS J21530753-1249408,null,LP  758-74,41.52537328647593,24.05873680114746,-1.237803434920994,10.999
TIC 2028604036,3,330.97082716945,-24.84721591666,218.27225469256507,-5.989705705874953,2028604036,6812424241535798144,null,HD 209426B,null,null,HD 209426B,21.115657318730214,47.29137420654297,null,null
TIC 441115325,3,324.45516041877,-25.20056782714,209.23017359565253,-144.2596550197738,441115325,6814607248858381824,106792,null,2MASS J21374923-2512018,null,CD-25 15523,22.94621728813446,43.50414276123047,-0.8740485959143666,11.4
TIC 302453503,3,322.56735819932,-24.88803509516,198.40653179663235,-580.0643185110812,302453503,6815237513835256064,null,null,2MASS J21301615-2453166,null,L  642-3,30.31269405592955,32.96065139770508,-1.3978279075097733,12.37
TIC 326396691,3,323.10661883581,-24.57447807034,104.81095652935088,-63.17866486717598,326396691,6815274691072259328,null,null,2MASS J21322557-2434281,null,BPM 66783,24.54675330947979,40.68072509765625,-0.992202725657544,11.4
TIC 302455611,3,322.67626044933,-24.16861335756,-239.49416976336727,-114.03274967918838,302455611,6815349384847296512,106204,null,2MASS J21304230-2410070,null,CD-24 16689,22.4091235345726,44.55708694458008,-0.7543438815745561,10.7
TIC 25167696,3,326.36105505301,-21.56597934493,248.046414914778,-203.52013104044815,25167696,6817915718001781504,null,null,2MASS J21452662-2133573,null,LP  874-61,26.935965993442313,37.09932327270508,-1.2924803493248953,12.092
TIC 206556127,3,333.65983908628,-21.69813390987,155.4844867231353,184.48449376184155,206556127,6819282544098280576,null,null,2MASS J22143835-2141535,null,BD-22  5866,25.99405422223045,38.36215591430664,-0.6045359956841367,10.428
TIC 69747593,3,336.55636891054,-19.18842751052,235.02169093226547,-24.89404553664412,69747593,6821533111257080960,110750,HD 212658,2MASS J22261351-1911181,null,HD 212658,39.1614979788323,25.508573532104492,-0.7381883302072556,9.31
TIC 238718204,3,29.40520058087,47.70262528649,88.39439439007946,-88.09919173965378,238718204,356323341715996544,null,null,2MASS J01573722+4742098,null,StKM 1-211,24.00660655033626,41.61481857299805,-1.275632198718251,11.86
TIC 206538174,3,332.95400416457,-19.38221338134,-65.07524463052589,53.50072716435944,206538174,6822171510900566400,null,null,2MASS J22114897-1922560,null,StKM 1-1985,29.13463341379003,34.277793884277344,-1.0265967631580304,10.91
TIC 415882106,3,28.06456281879,44.90532263128,-63.73286737153795,83.37919793637518,415882106,349928375930601344,8728,null,2MASS J01521548+4454190,null,BD+44   383,25.75952365239353,38.775333404541016,-0.6211825667200561,9.54
TIC 291885076,3,30.01174776476,43.75784015724,120.88764499399818,-273.5022710277368,291885076,346565828854482944,null,null,2MASS J02000280+4345286,GJ 3123,G 133-60,28.128559398316764,35.52663040161133,-1.498504693675877,12.982
TIC 241098252,3,29.55691988464,48.73885670022,203.9224136599542,-54.93067168914575,241098252,356764413385350144,null,null,2MASS J01581361+4844197,null,LP  152-39,22.017445039653847,45.36384201049805,-1.152069876116997,12.563
TIC 115595346,3,8.33545921097,36.84069525169,496.6751086268759,128.40390218174915,115595346,366607726803661568,null,null,2MASS J00332048+3650262,null,G 132-4,43.03030017877245,23.224498748779297,-1.6361676712202844,12.658
TIC 115478923,3,7.21364085774,37.35212028636,224.37305041615656,16.741308067675533,115478923,366864497128705152,null,null,2MASS J00285127+3721073,null,LSPM J0028+3721,22.393284108257895,44.57145309448242,-0.7008472599817196,10.407
TIC 67902096,3,12.21881560219,37.09110616349,188.5080975068931,9.62196925375313,67902096,367239086996534400,null,null,2MASS J00485249+3705280,null,LSPM J0048+3705,20.418026908616948,48.92408752441406,-1.1821844108713406,12.381
TIC 115863808,3,11.80908538987,38.20475042956,117.66101397832357,-54.14145656562581,115863808,367906250037035648,null,null,2MASS J00471417+3812171,null,TYC 2797-1140-1,24.515061581367053,40.73612976074219,-0.9115199546241896,10.95
TIC 186299569,3,17.65631326546,37.76329862399,20.594503731370917,-56.44430387685916,186299569,369571765338889600,null,null,2MASS J01103751+3745479,null,PM J01106+3745,26.445098320418975,37.77404022216797,-1.269160115871987,12.087
TIC 259011375,3,16.01319444376,37.89637340336,4.526377336106363,23.87039578904934,259011375,370467150056983808,null,null,2MASS J01040317+3753469,null,UPM J0104+3753,43.94273742927887,22.733552932739254,-1.6941623754509398,12.562
TIC 259103852,3,15.91725650346,40.85809896223,115.99952125547368,-157.82267852136772,259103852,374400957846408192,4967,null,2MASS J01034013+4051288,null,G 132-50,32.81128216805046,30.45613670349121,-1.0023456211556585,10.89
TIC 352409577,3,15.60948692233,41.03607091768,-145.7828859973578,-114.85781989843328,352409577,374419894358485760,null,null,2MASS J01022627+4102098,null,LP  194-15,32.395015916038,30.84786605834961,-1.5838769439519542,12.893
TIC 191633747,3,12.30929585707,42.90764441908,155.9734974010135,-52.264204991215195,191633747,375415948814263808,null,null,2MASS J00491421+4254275,null,StKM 1-83,20.271144326691687,49.24951171875,-0.6268201261770577,10.295
TIC 622289292,3,30.79035896293,48.6198011351,194.82126242609627,-44.93055738849361,622289292,356805237045202432,null,HD 12424B,null,null,HD  12424B,22.157039431221957,45.07607650756836,null,null
TIC 292149989,3,30.95515362944,46.83680275157,119.2353741381526,-6.447744234572669,292149989,356354329908098560,null,null,2MASS J02034922+4650124,null,TYC 3281-561-1,20.043106863443377,49.8154182434082,-0.9777196050617492,11.55
TIC 202983416,3,37.55552948413,42.02325836097,169.87746990693563,-18.83889764495195,202983416,338681162251683200,null,null,2MASS J02301331+4201237,null,LSPM J0230+4201W,21.62230265536573,46.169864654541016,-0.940445354417855,11.315
TIC 403039006,3,29.15950461859,43.91275842034,-202.14842309538935,-101.70208274260813,403039006,349628587213224448,9059,null,2MASS J01563825+4354459,null,BD+43   395,22.6354180303769,44.11481475830078,-0.5324669407055935,9.62
TIC 202983506,3,37.69502668136,42.12440693422,171.95646343912546,-16.83880059842621,202983506,338774238485847424,null,null,2MASS J02304678+4207278,null,LSPM J0230+4207,21.72996040345967,45.98373794555664,-1.3345575290676444,12.754
TIC 302082559,3,40.49591984491,43.57201135903,-45.50420451374747,-20.337868329960017,302082559,340590219380026112,null,null,2MASS J02415900+4334194,null,StKM 1-291,33.48953397133953,29.99807357788086,-1.372157907863906,11.234
TIC 20766994,3,41.41532636412,44.94875801936,410.3971367485556,-124.89407443982124,20766994,340780267388505344,12886,null,2MASS J02453963+4456557,GJ 3178,G  78-4,41.71261193801679,23.953271865844727,-1.1796392250628387,10.811
TIC 82377220,3,28.15117473171,36.34254203388,126.61813500620298,-179.66345591103558,82377220,342307489038297472,8753,null,2MASS J01523626+3620334,null,BD+35   355,20.282891945478344,49.22383117675781,-0.6030350496486602,10.088
TIC 184610711,3,31.77420700303,39.74665736506,255.2946345596848,-132.61813137238244,184610711,344676421201305984,null,null,2MASS J02070579+3944481,null,BD+39   469,22.498183074806335,44.377708435058594,-0.8356420137984563,10.946
TIC 292319568,3,31.86855546818,42.79207079985,112.34133221595556,101.3503728558166,292319568,345610142793876864,null,null,2MASS J02072843+4247312,null,LSPM J0207+4247,20.15622329598889,49.53581619262695,-0.943599139790236,11.43
TIC 67518721,3,29.57406734706,40.69176497953,-85.03273625002038,-92.86024923523266,67518721,345678213733721856,null,null,2MASS J01581778+4041305,null,BD+39   446,22.34977025115387,44.684051513671875,-0.3042631414027921,9.01
TIC 327136219,3,23.90688976569,42.03886110127,127.62015022867136,-193.57337387743348,327136219,348329170627828480,7420,null,2MASS J01353764+4202198,GJ 3100,G 133-20,21.86321635631068,45.66576385498047,-0.8221490980534832,10.97
TIC 206562267,3,333.93551282307,-18.14471452518,171.98772937818833,-162.1886545096094,206562267,6822778720492301312,109918,HD 211188,2MASS J22154450-1808408,null,HD 211188,20.044754298310902,49.80389404296875,-0.4513476873056996,9.66
TIC 301977405,3,329.35813714139,-18.72715149533,233.7824617196056,25.208916923206107,301977405,6824708427826433536,null,null,2MASS J21572592-1843377,null,LP  819-4,22.961031867016533,43.50239944458008,-1.1298661135216952,11.919
TIC 424996922,3,329.45945906665,-17.78570183352,-96.95513767398988,-329.13206959224647,424996922,6825100751611160448,108419,null,2MASS J21575026-1747088,null,LP  819-5,21.7708153132721,45.88517761230469,-0.9982671209941754,11.67
TIC 302066574,3,306.92357023195,-27.74770684904,-201.52403013316567,-876.40563223152,302066574,6798111177125746944,100923,null,2MASS J20274166-2744506,GJ 791,CD-28 16676,69.95970246803437,14.28553867340088,-1.62639770349288,11.433
TIC 302255819,3,307.63173379423,-27.9873133613,58.344407742240016,-21.018812609308732,302255819,6799388397321213056,null,null,2MASS J20303160-2759142,null,TYC 6915-1496-1,23.345019445927203,42.760494232177734,-0.8922019311970509,10.988
TIC 212355912,3,310.57219077163,-24.82695685275,-32.95694968540043,12.86798297986177,212355912,6806196672101182720,null,null,2MASS J20421732-2449370,null,UCAC2  21896147,21.78788179148951,45.83633041381836,-1.0131115049809318,11.515
TIC 76964180,3,312.53307188242,-23.71376845652,82.93895164502749,-73.57580062886322,76964180,6806697710102769920,null,null,2MASS J20500793-2342495,null,PM J20501-2342,48.357146258826134,20.659503936767575,-1.5436149635150815,11.76
TIC 422363545,3,311.5765813555,-23.08053112973,214.26142384067424,-331.2547366275249,422363545,6807019282894453504,102495,null,2MASS J20461838-2304501,null,CD-23 16484,27.795170399959034,35.90571212768555,-0.8846939910074637,10.686
TIC 77458220,3,315.37955032933,-22.77781148668,61.28252617513229,-92.50207740956672,77458220,6807655075493276416,null,null,2MASS J21013109-2246399,null,PM J21015-2246,33.40655554603245,29.886276245117188,-1.1565163339594942,11.156
TIC 77458273,3,315.47527290217,-22.68667164014,-149.24181411136271,-159.34911884793496,77458273,6807662050519167232,null,null,2MASS J21015408-2241116,null,UCAC4 337-199746,23.58390702340032,42.370697021484375,-1.347697079788552,12.538
TIC 102081623,3,329.06358994212,-14.22213646416,68.16670009967027,-63.02608281111093,102081623,6840413237734728320,null,null,2MASS J21561525-1413195,null,PM J21562-1413,25.903223278200247,38.56509780883789,-1.323627809452528,12.388
TIC 206238583,3,328.27662174135,-12.82912225634,-151.12692107636377,-137.85378841518087,206238583,6840822904602985984,null,null,2MASS J21530639-1249447,null,LP  758-73,41.43751117487502,24.11981964111328,-1.7659273388512844,12.48
TIC 214643163,3,318.45878291016,-13.35913358662,59.21871031984244,-295.07728441169854,214643163,6885614229471276544,null,null,2MASS J21135010-1321328,null,UCAC3 154-345411,24.02073170189856,41.58262252807617,-1.2856879683192852,12.495
TIC 165025629,3,322.17139437441,-14.51771126484,123.69058982363656,-192.10155136898015,165025629,6842324429461875840,null,null,2MASS J21284112-1431036,null,LP  817-50,39.88443248243287,25.055009841918945,-1.5508429136401276,12.292
TIC 74420200,3,299.94137254817,-20.21041018366,-22.295372013758872,-41.00287930502192,74420200,6866905901690264960,98413,HD 189242,2MASS J19594593-2012374,null,HD 189242,28.705883216096005,34.79435729980469,-0.563663942892173,9.23
TIC 74295810,3,299.66628028692,-19.93564164497,32.428019227048225,-172.64182309647038,74295810,6866972250345142272,98329,HD 189004,2MASS J19583989-1956080,null,HD 189004,21.255510759401112,46.969139099121094,-0.4002333787607877,9.38
TIC 68796326,3,295.50271641998,-21.06816040897,76.92084690825654,-250.69739869668015,68796326,6868107358662346112,null,null,2MASS J19420065-2104051,null,LP  869-19,53.58227367683794,18.65210723876953,-1.872838358039807,13.27
TIC 114537800,3,304.46824748883,-17.28584118942,-34.35856393537836,-304.9422782415251,114537800,6873346153611014016,100047,null,2MASS J20175238-1717084,null,LP  814-44,28.583765767272364,34.944908142089844,-0.9819779098022072,11.049
TIC 429136805,3,307.35181357046,-15.71737418802,18.09643903727423,-91.4635053646401,429136805,6874943262966020736,null,null,2MASS J20292443-1543024,null,BPM 81022,20.594214409020584,48.46236801147461,-0.9010000863708952,11.372
TIC 428972898,3,306.2856144098,-15.57114238051,0.95,-185.25,428972898,6875090563170402944,null,null,2MASS J20250854-1534158,null,SCR J2025-1534,27.5017,36.3614,-1.456108986118662,12.697
TIC 14551879,3,304.00544718881,-14.27832629033,-25.909661957511545,-71.57604416614446,14551879,6876255323940468352,null,null,2MASS J20160131-1416418,null,null,23.764782049603227,42.03761672973633,-1.3420466465917265,12.682
TIC 206031182,3,301.65693279996,-15.5604375572,-138.263891043094,-69.64073323530722,206031182,6877246568030748416,null,null,2MASS J20063767-1533374,null,StKM 2-1432,28.262679845476864,35.33469772338867,-0.9365948321496412,10.97
TIC 14075378,3,302.40195007791,-14.28691289446,78.88805843231157,-91.87784817884544,14075378,6877985989601383808,99322,HD 191285,2MASS J20093646-1417126,GJ 9687,HD 191285,31.79252189969058,31.4221134185791,-0.7864866114589997,9.8
TIC 13732129,3,301.27216191787,-13.44841492949,137.8135922313978,6.693464141308588,13732129,6878898515534130944,98908,null,2MASS J20050530-1326543,GJ 9684,MCC 814,25.97573973940304,38.43981170654297,-0.9372217286906772,12.721
TIC 336734800,3,312.44986478892,-28.46920530077,79.0313735686087,-150.7214517833143,336734800,6795611300001195904,102817,null,2MASS J20494796-2828090,null,CD-28 16938,29.126807896835665,34.289276123046875,-0.9363624084609468,10.8
TIC 336734799,3,312.44297969532,-28.46909960965,81.22511174995248,-146.99636870689838,336734799,6795611300001197056,null,null,2MASS J20494631-2828087,null,LP  928-63,29.149129492706457,34.29164505004883,-1.52519548170827,12.986
TIC 77458347,3,315.47115668104,-22.58260512575,164.31320561889015,-77.65760736094029,77458347,6807665039816419328,103787,HD 200083,2MASS J21015306-2234571,null,HD 200083,26.24795840803538,38.04202651977539,-0.6029108757709561,9.54
TIC 441389475,3,310.12733815657,-30.05200813291,103.21531500426964,-26.160420925287657,441389475,6795121467571942016,102025,null,2MASS J20403054-3003071,null,CD-30 18090,24.778488705440513,40.29891586303711,-0.7188662197242189,10.041
TIC 102182380,3,330.87935287661,-17.27912081524,91.674,-68.381,102182380,6826495099858376448,null,null,2MASS J22033102-1716452,null,BD-17  6425,20.1419,49.6476,-0.7648151390725346,10.83
TIC 99738392,3,322.07617042371,-22.30898993223,-209.60162459078964,-259.8786606238105,99738392,6828140347214896000,null,null,2MASS J21281830-2218319,GJ 4197,L  714-46,47.32466252703252,21.12086296081543,-1.587077419478874,10.83
TIC 99837628,3,323.08745463253,-20.96950390254,-284.5764073825108,-123.3806466077446,99837628,6830027143525634432,106350,null,2MASS J21322102-2058100,null,LP  873-74,34.79659946350043,28.70318031311035,-1.2433961924200567,11.413
TIC 99498643,3,317.80850034767,-21.55551155514,34.82940998206637,-187.9715067654024,99498643,6831989191959746432,null,null,2MASS J21111402-2133194,null,LP  873-10,20.46211775788813,48.80641555786133,-1.151013629841163,12.45
TIC 99468646,3,317.52232251187,-19.33267041883,90.61036230113764,-90.99489799538566,99468646,6833292181958100224,null,null,2MASS J21100535-1919573,null,BPS CS 22898-0065,30.89793861553371,32.31509017944336,-1.218148950038229,11.75
TIC 214640977,3,318.27198567802,-17.48685919249,79.28176866148452,-146.1852044937482,214640977,6834123756346400768,null,HD 201919,2MASS J21130526-1729126,null,HD 201919,26.020652925189136,38.376670837402344,-0.8803288364592309,10.613
TIC 257000525,3,321.50369055924,-15.41846561626,144.1951015754239,-109.62101364296106,257000525,6836158540051988480,null,null,2MASS J21260089-1525065,null,BPM 81615,33.964076997051244,29.411670684814453,-1.1765725214113458,11.4
TIC 242055870,3,324.59017823074,-16.36152459533,235.54196265331237,-122.73475167613996,242055870,6838096360576531840,null,null,2MASS J21382163-1621414,null,PM J21383-1621,31.45553112901893,31.765565872192383,-1.513330161773451,12.56
TIC 155841766,3,326.6570228929,-14.49697694313,84.71637990144133,-49.523445299453655,155841766,6840208105800735488,null,null,2MASS J21463768-1429491,null,BPS CS 22944-0037,26.425479040718535,37.80775833129883,-1.4071310172604878,12.52
TIC 270300024,3,330.99034239638,-24.87538481994,221.20732622432948,-5.095246165819165,270300024,6812422832786523776,null,null,2MASS J22035769-2452313,null,LP  875-12,21.18878902509412,47.14862060546875,-1.277082165050807,12.613
TIC 127427727,3,6.1079629306,36.06490800625,291.6685009951654,21.535002955267004,127427727,366327454417902208,null,null,2MASS J00242587+3603537,null,G 130-67,27.73943584072244,36.01314163208008,-1.2451277904522071,11.985
TIC 270298604,3,330.83343711702,-25.36444429561,-273.0680727494063,-212.25596726713889,270298604,6812300065441387648,null,null,2MASS J22032000-2521521,null,PM J22033-2521,37.4873935065195,26.655521392822266,-1.8902836115271455,12.786
TIC 1992325965,3,310.463032177,-32.43518967866,246.92898678851384,-417.194840956503,1992325965,6792436799475128960,null,HD 196982A,null,GJ 799 A,V* AT Mic A,100.79210677742212,9.915444374084473,-1.5194417359839842,10.36
TIC 266643665,3,320.11384114941,-31.06865296316,98.80291907094404,124.58252555676653,266643665,6784507606948484864,null,null,2MASS J21202731-3104073,null,UCAC3 118-515450,23.76965794382027,42.03601837158203,-1.3675404149409265,12.68
TIC 89396609,3,322.63021459234,-31.07925280279,-49.676446371972176,-83.4680849496509,89396609,6785079971469989504,null,null,2MASS J21303125-3104453,null,CD-31 18310,20.42237081187223,48.89048385620117,-0.6434206085040838,10.33
TIC 89396656,3,322.68617369324,-30.95628721772,9.5265141471737,-214.23589065081865,89396656,6785087461893043328,106208,null,2MASS J21304469-3057225,null,CD-31 18312,21.658016287613354,46.0976448059082,-0.8379206912013761,10.96
TIC 204441257,3,325.51691900735,-30.59425763803,-69.49022519073097,33.60328906735708,204441257,6785377870401276288,107133,null,2MASS J21420404-3035388,null,CD-31 18409,31.292195622013324,31.90945816040039,-0.8978536832843343,10.5
TIC 89426798,3,323.00348580772,-30.3996919685,145.8784039743891,-99.56596320548726,89426798,6785950578520668416,106317,null,2MASS J21320082-3023590,null,CD-30 18669,23.528053661647704,42.45177459716797,-1.1205123473752017,11.826
TIC 441079955,3,323.3898212935,-27.88434422783,200.11280754888912,-69.11715579850141,441079955,6786890656666105856,null,null,2MASS J21333354-2753035,null,TYC 6947-759-1,21.99129130747038,45.39679718017578,-0.682445130426339,9.77
TIC 92629871,3,315.76106086086,-30.35066273692,14.916555019569216,-576.1782812280851,92629871,6788346448719408000,null,null,2MASS J21030265-3021015,null,L  568-10,38.37922757538448,26.0391788482666,-1.6497596182755796,12.7
TIC 441315742,3,308.60064141682,-33.76760305425,-67.11108334704677,-134.87897597411614,441315742,6791843136212830080,null,HD 195770,2MASS J20342415-3346032,null,HD 195770,22.224423122386604,44.93016052246094,-0.3164045751081827,9.03
TIC 441402752,3,310.68104246544,-32.92167972981,378.1937161230508,-175.33408704708012,441402752,6792129490274378624,null,null,2MASS J20424340-3255176,null,PM J20427-3255,31.711451295294104,31.496532440185547,-1.098981488901568,11.106
TIC 441116007,3,324.53630355259,-27.25848888353,26.772092493831657,126.9239841894806,441116007,6810899936168987392,null,null,2MASS J21380869-2715307,null,CD-27 15542,23.09810094508713,43.23087692260742,-0.7504950251885144,10.27
TIC 14244561,3,303.0393909172,-12.89316342404,192.65678581548505,-194.04027251536465,14244561,6879662263797806976,99550,null,2MASS J20120943-1253350,null,LP  754-50,35.432887814017676,28.188386917114254,-1.2194346364274136,10.94
TIC 44560052,3,7.83372754586,33.62702798986,265.1970058334911,16.494692083967173,44560052,365075282472492928,null,null,2MASS J00312005+3337375,null,G 130-73,25.850873443085735,38.631324768066406,-1.0925495221805837,11.539
TIC 415775240,3,10.32223879524,34.4213439393,45.54069869701533,-37.42479032156722,415775240,362358217441504128,null,null,2MASS J00411732+3425167,null,V* QT And,22.856415401276365,43.68635559082031,-0.6485297717174954,9.98
TIC 416092387,3,49.52439843578,46.86261091374,42.591507103032015,-61.43669407211111,416092387,435178769475325184,null,null,2MASS J03180584+4651453,null,PM J03180+4651,29.846620262041064,33.476234436035156,-1.441499379138926,12.315
TIC 259142971,3,50.30063087069,48.16413592857,-13.853596397002562,-81.5057295562736,259142971,435385958696576640,null,null,2MASS J03211214+4809507,null,BD+47   805,21.45730262097554,46.52841567993164,-0.2846887772378182,8.94
TIC 116850131,3,46.78709779111,47.99130008454,-65.80888718595564,-65.83279394130601,116850131,435952275905635200,null,null,2MASS J03070891+4759288,null,Gaia DR3 435952275905635200,23.44268825830201,42.6027717590332,-1.315878105294053,12.425
TIC 259248295,3,50.47815161772,52.33152165257,-309.97907695991137,-264.8177893413309,259248295,443016706832479488,15673,HD 232781,2MASS J03215472+5219531,GJ 3217,HD 232781,41.82853655813471,23.890369415283203,-0.7193953214222271,9.05
TIC 117320235,3,48.28727751671,50.44707606769,8.750074458414758,-272.2981884640444,117320235,436790206843584000,14985,null,2MASS J03130894+5026497,null,BD+49   873,27.008043626371855,36.98347854614258,-0.7217642842504954,9.92
TIC 259262534,3,43.07163354824,46.77776190145,-40.548721464670265,8.458662670347833,259262534,437055154784854400,null,null,2MASS J02521719+4646398,null,TYC 3297-996-1,24.771894513687332,40.31840133666992,-0.8302242528012773,10.66
TIC 302070224,3,40.73706215929,48.96292389784,66.0829545132486,-385.7309384648804,302070224,438448029859306368,12680,null,2MASS J02425688+4857467,GJ 9096,BD+48   739,27.651119207012233,36.125274658203125,-0.7660755176720222,9.828
TIC 302158899,3,41.04277959276,49.23166754755,317.2462548195822,-60.4091315736588,302158899,438829835272390784,null,null,2MASS J02441025+4913540,GJ 107 B,* tet Per B,89.3738958436431,11.18443489074707,-1.405204342122145,9.87
TIC 116759515,3,46.57895839641,51.05620954614,702.9256737685462,-505.09466619986006,116759515,439801494314097664,null,null,2MASS J03061888+5103228,null,Ross  341,38.40324596687606,26.024524688720703,-1.6667629289391133,12.93
TIC 116489282,3,45.78553847487,51.36266575105,66.3136943647319,4.381764093767499,116489282,440052423484915712,null,null,2MASS J03030851+5121455,null,TYC 3322-300-1,43.050900279466696,23.21110725402832,-1.2409382604930774,11.37
TIC 116411728,3,45.71874211417,52.25023076165,-128.57644568281782,143.8273859529325,116411728,440936568272565376,14182,HD 232741,2MASS J03025251+5215007,null,HD 232741,24.519669101098184,40.733428955078125,-0.4519418264712973,9.21
TIC 115917729,3,44.36949970593,52.47725589035,393.88523185454017,-147.9575353085721,115917729,441087304445147264,13785,HD 232733,2MASS J02572863+5228383,null,V* V565 Per,22.201529781119287,44.97704315185547,-0.4548082341604081,9.33
TIC 285753797,3,53.45234724319,50.37929661771,-51.29867588282166,-153.8993755585867,285753797,441949974395380480,null,null,2MASS J03334856+5022454,null,BD+49   966,21.06100022008971,47.4044189453125,-0.4737813396585997,9.69
TIC 288296487,3,5.47477479197,38.27482338956,620.6451430199096,-324.2780183657032,288296487,378851098016946816,null,null,2MASS J00215392+3816294,null,G 171-51,40.34022477535669,24.777612686157227,-1.6724834315857402,12.902
TIC 196257181,3,13.47188815894,45.9445701426,305.5069519658906,69.63017700376352,196257181,378026395579692672,4223,null,2MASS J00535321+4556404,null,G 172-28,34.5643533205104,28.90424346923828,-1.1470304213412637,11.082
